Category	Name	Value
Unusable	1314	3.0
Unusable	1315	1.0
Unusable	1316	2.0
Unusable	1317	2.0
Unusable	1318	1.0
Unusable	1319	2.0
Unusable	1320	2.0
Unusable	1321	2.0
Unusable	1322	2.0
Unusable	1323	6.0
Unusable	1324	2.0
Unusable	1326	5.0
Unusable	1327	2.0
Unusable	1328	4.0
Unusable	1329	2.0
Unusable	1330	5.0
Unusable	1332	3.0
Unusable	1333	2.0
Unusable	1334	6.0
Unusable	1335	1.0
Unusable	1336	2.0
Unusable	1337	1.0
Unusable	1338	3.0
Unusable	1340	2.0
Unusable	1341	1.0
Unusable	1342	1.0
Unusable	1345	1.0
Unusable	1346	1.0
Unusable	1347	3.0
Unusable	1348	2.0
Unusable	1349	2.0
Unusable	1350	2.0
Unusable	1351	4.0
Unusable	1352	1.0
Unusable	1354	1.0
Unusable	1355	1.0
Unusable	1357	1.0
Unusable	1358	4.0
Unusable	1361	3.0
Unusable	1362	3.0
Unusable	1363	1.0
Unusable	1364	2.0
Unusable	1365	2.0
Unusable	1366	1.0
Unusable	1367	2.0
Unusable	1368	2.0
Unusable	1369	4.0
Unusable	1370	2.0
Unusable	1372	1.0
Unusable	1373	2.0
Unusable	1374	2.0
Unusable	1375	2.0
Unusable	1377	5.0
Unusable	1378	1.0
Unusable	1379	2.0
Unusable	1380	3.0
Unusable	1381	1.0
Unusable	1382	3.0
Unusable	1383	2.0
Unusable	1384	3.0
Unusable	1388	3.0
Unusable	1389	1.0
Unusable	1392	2.0
Unusable	1393	1.0
Unusable	1394	1.0
Unusable	1396	3.0
Unusable	1398	3.0
Unusable	1399	3.0
Unusable	1400	2.0
Unusable	1402	2.0
Unusable	1403	1.0
Unusable	1405	1.0
Unusable	1407	3.0
Unusable	1408	2.0
Unusable	1410	1.0
Unusable	1412	1.0
Unusable	1413	2.0
Unusable	1415	2.0
Unusable	1417	1.0
Unusable	1418	2.0
Unusable	1419	3.0
Unusable	1420	2.0
Unusable	1421	1.0
Unusable	1422	3.0
Unusable	1423	3.0
Unusable	1425	2.0
Unusable	1426	1.0
Unusable	1427	2.0
Unusable	1429	2.0
Unusable	1430	4.0
Unusable	1431	2.0
Unusable	1432	1.0
Unusable	1433	3.0
Unusable	1434	1.0
Unusable	1435	1.0
Unusable	1436	1.0
Unusable	1437	2.0
Unusable	1438	1.0
Unusable	1439	3.0
Unusable	1440	1.0
Unusable	1441	1.0
Unusable	1442	1.0
Unusable	1444	1.0
Unusable	1446	1.0
Unusable	1447	3.0
Unusable	1448	1.0
Unusable	1450	3.0
Unusable	1451	3.0
Unusable	1452	2.0
Unusable	1453	1.0
Unusable	1454	2.0
Unusable	1455	2.0
Unusable	1457	1.0
Unusable	1458	2.0
Unusable	1461	1.0
Unusable	1462	3.0
Unusable	1464	2.0
Unusable	1465	1.0
Unusable	1466	3.0
Unusable	1467	2.0
Unusable	1468	1.0
Unusable	1469	2.0
Unusable	1470	3.0
Unusable	1471	2.0
Unusable	1472	1.0
Unusable	1475	1.0
Unusable	1477	1.0
Unusable	1478	2.0
Unusable	1479	1.0
Unusable	1481	2.0
Unusable	1482	1.0
Unusable	1483	3.0
Unusable	1484	2.0
Unusable	1485	2.0
Unusable	1486	1.0
Unusable	1489	1.0
Unusable	1490	1.0
Unusable	1493	2.0
Unusable	1495	2.0
Unusable	1497	1.0
Unusable	1498	3.0
Unusable	1500	3.0
Unusable	1501	2.0
Unusable	1502	1.0
Unusable	1503	1.0
Unusable	1504	1.0
Unusable	1505	1.0
Unusable	1506	1.0
Unusable	1508	2.0
Unusable	1509	3.0
Unusable	1510	3.0
Unusable	1511	5.0
Unusable	1512	3.0
Unusable	1514	2.0
Unusable	1515	2.0
Unusable	1516	3.0
Unusable	1517	1.0
Unusable	1519	4.0
Unusable	1521	2.0
Unusable	1522	1.0
Unusable	1523	1.0
Unusable	1524	1.0
Unusable	1526	4.0
Unusable	1527	2.0
Unusable	1528	4.0
Unusable	1529	3.0
Unusable	1530	1.0
Unusable	1531	4.0
Unusable	1532	1.0
Unusable	1533	1.0
Unusable	1534	1.0
Unusable	1535	1.0
Unusable	1536	1.0
Unusable	1537	1.0
Unusable	1538	2.0
Unusable	1539	1.0
Unusable	1541	2.0
Unusable	1542	1.0
Unusable	1543	2.0
Unusable	1544	1.0
Unusable	1545	5.0
Unusable	1546	2.0
Unusable	1547	3.0
Unusable	1549	3.0
Unusable	1551	1.0
Unusable	1552	6.0
Unusable	1553	2.0
Unusable	1554	2.0
Unusable	1555	4.0
Unusable	1556	6.0
Unusable	1557	4.0
Unusable	1558	3.0
Unusable	1559	2.0
Unusable	1560	4.0
Unusable	1561	1.0
Unusable	1562	3.0
Unusable	1563	4.0
Unusable	1564	7.0
Unusable	1565	3.0
Unusable	1566	5.0
Unusable	1567	4.0
Unusable	1568	6.0
Unusable	1569	6.0
Unusable	1570	7.0
Unusable	1571	8.0
Unusable	1572	2.0
Unusable	1573	8.0
Unusable	1574	7.0
Unusable	1575	7.0
Unusable	1576	8.0
Unusable	1577	6.0
Unusable	1578	2.0
Unusable	1579	7.0
Unusable	1580	4.0
Unusable	1581	1.0
Unusable	1582	3.0
Unusable	1583	3.0
Unusable	1586	1.0
Unusable	1588	4.0
Unusable	1590	2.0
Unusable	1591	2.0
Unusable	1592	3.0
Unusable	1593	2.0
Unusable	1595	2.0
Unusable	1596	1.0
Unusable	1597	1.0
Unusable	1599	4.0
Unusable	1600	3.0
Unusable	1601	2.0
Unusable	1602	2.0
Unusable	1603	2.0
Unusable	1605	1.0
Unusable	1606	1.0
Unusable	1609	3.0
Unusable	1610	5.0
Unusable	1612	2.0
Unusable	1613	5.0
Unusable	1614	1.0
Unusable	1615	2.0
Unusable	1617	1.0
Unusable	1618	1.0
Unusable	1619	3.0
Unusable	1620	1.0
Unusable	1621	5.0
Unusable	1623	1.0
Unusable	1624	1.0
Unusable	1625	2.0
Unusable	1628	5.0
Unusable	1629	1.0
Unusable	1630	3.0
Unusable	1634	1.0
Unusable	1636	1.0
Unusable	1637	2.0
Unusable	1638	2.0
Unusable	1639	3.0
Unusable	1640	3.0
Unusable	1641	5.0
Unusable	1642	2.0
Unusable	1643	1.0
Unusable	1644	4.0
Unusable	1645	5.0
Unusable	1646	5.0
Unusable	1650	2.0
Unusable	1651	1.0
Unusable	1652	2.0
Unusable	1653	6.0
Unusable	1654	2.0
Unusable	1656	1.0
Unusable	1657	2.0
Unusable	1658	1.0
Unusable	1659	1.0
Unusable	1660	1.0
Unusable	1661	1.0
Unusable	1662	2.0
Unusable	1664	1.0
Unusable	1665	1.0
Unusable	1666	1.0
Unusable	1667	2.0
Unusable	1668	1.0
Unusable	1669	2.0
Unusable	1670	1.0
Unusable	1672	1.0
Unusable	1673	1.0
Unusable	1674	3.0
Unusable	1675	2.0
Unusable	1676	2.0
Unusable	1678	1.0
Unusable	1682	2.0
Unusable	1685	1.0
Unusable	1687	1.0
Unusable	1690	2.0
Unusable	1691	2.0
Unusable	1692	2.0
Unusable	1693	2.0
Unusable	1694	1.0
Unusable	1695	1.0
Unusable	1696	1.0
Unusable	1698	1.0
Unusable	1699	1.0
Unusable	1704	2.0
Unusable	1706	1.0
Unusable	1707	1.0
Unusable	1708	3.0
Unusable	1711	1.0
Unusable	1714	1.0
Unusable	1715	1.0
Unusable	1716	1.0
Unusable	1720	1.0
Unusable	1721	1.0
Unusable	1722	2.0
Unusable	1726	1.0
Unusable	1727	1.0
Unusable	1729	1.0
Unusable	1731	1.0
Unusable	1732	1.0
Unusable	1734	1.0
Unusable	1735	1.0
Unusable	1742	1.0
Unusable	1744	2.0
Unusable	1745	1.0
Unusable	1747	1.0
Unusable	1748	1.0
Unusable	1750	2.0
Unusable	1751	2.0
Unusable	1752	1.0
Unusable	1753	1.0
Unusable	1754	2.0
Unusable	1758	1.0
Unusable	1759	1.0
Unusable	1762	1.0
Unusable	1766	1.0
Unusable	1767	2.0
Unusable	1770	1.0
Unusable	1771	2.0
Unusable	1772	1.0
Unusable	1774	1.0
Unusable	1779	1.0
Unusable	1780	1.0
Unusable	1782	2.0
Unusable	1785	1.0
Unusable	1790	1.0
Unusable	1791	1.0
Unusable	1793	1.0
Unusable	1799	1.0
Unusable	1802	1.0
Unusable	1805	1.0
Unusable	1806	1.0
Unusable	1807	1.0
Unusable	1810	1.0
Unusable	1813	2.0
Unusable	1814	1.0
Unusable	1819	3.0
Unusable	1820	1.0
Unusable	1824	1.0
Unusable	1833	1.0
Unusable	1834	1.0
Unusable	1835	1.0
Unusable	1841	1.0
Unusable	1850	1.0
Unusable	1852	1.0
Unusable	1853	1.0
Unusable	1854	1.0
Unusable	1855	1.0
Unusable	1857	1.0
Unusable	1860	2.0
Unusable	1861	1.0
Unusable	1863	1.0
Unusable	1865	1.0
Unusable	1872	2.0
Unusable	1873	3.0
Unusable	1875	1.0
Unusable	1880	2.0
Unusable	1882	1.0
Unusable	1885	1.0
Unusable	1900	1.0
Unusable	1901	1.0
Unusable	1902	2.0
Unusable	1910	1.0
Unusable	1914	1.0
Unusable	1916	1.0
Unusable	1917	1.0
Unusable	1920	1.0
Unusable	1921	1.0
Unusable	1922	2.0
Unusable	1923	1.0
Unusable	1924	1.0
Unusable	1925	1.0
Unusable	1926	1.0
Unusable	1931	2.0
Unusable	1932	2.0
Unusable	1933	1.0
Unusable	1934	1.0
Unusable	1937	1.0
Unusable	1939	1.0
Unusable	1944	1.0
Unusable	1950	1.0
Unusable	1952	2.0
Unusable	1954	1.0
Unusable	1965	1.0
Unusable	1966	1.0
Unusable	1967	2.0
Unusable	1970	1.0
Unusable	1971	1.0
Unusable	1972	1.0
Unusable	1974	1.0
Unusable	1977	1.0
Unusable	1983	1.0
Unusable	1992	1.0
Unusable	1995	1.0
Unusable	1996	2.0
Unusable	1998	1.0
Unusable	1999	2.0
Unusable	2002	1.0
Unusable	2003	1.0
Unusable	2004	1.0
Unusable	2006	1.0
Unusable	2008	1.0
Unusable	2009	1.0
Unusable	2011	1.0
Unusable	2016	3.0
Unusable	2021	2.0
Unusable	2024	1.0
Unusable	2035	1.0
Unusable	2036	2.0
Unusable	2042	2.0
Unusable	2043	2.0
Unusable	2044	2.0
Unusable	2049	1.0
Unusable	2051	1.0
Unusable	2055	1.0
Unusable	2058	2.0
Unusable	2061	2.0
Unusable	2070	1.0
Unusable	2072	1.0
Unusable	2074	3.0
Unusable	2075	1.0
Unusable	2077	1.0
Unusable	2081	1.0
Unusable	2082	1.0
Unusable	2084	1.0
Unusable	2085	1.0
Unusable	2086	1.0
Unusable	2087	1.0
Unusable	2090	2.0
Unusable	2095	1.0
Unusable	2097	1.0
Unusable	2099	1.0
Unusable	2102	1.0
Unusable	2103	1.0
Unusable	2104	1.0
Unusable	2107	1.0
Unusable	2109	1.0
Unusable	2112	2.0
Unusable	2129	2.0
Unusable	2137	1.0
Unusable	2140	1.0
Unusable	2142	1.0
Unusable	2149	1.0
Unusable	2154	2.0
Unusable	2155	1.0
Unusable	2164	1.0
Unusable	2169	1.0
Unusable	2173	1.0
Unusable	2178	1.0
Unusable	2181	1.0
Unusable	2186	1.0
Unusable	2192	1.0
Unusable	2196	1.0
Unusable	2214	1.0
Unusable	2218	1.0
Unusable	2224	1.0
Unusable	2235	1.0
Unusable	2236	1.0
Unusable	2240	2.0
Unusable	2243	1.0
Unusable	2249	1.0
Unusable	2251	1.0
Unusable	2258	1.0
Unusable	2266	1.0
Unusable	2269	1.0
Unusable	2284	1.0
Unusable	2292	1.0
Unusable	2313	1.0
Unusable	2318	1.0
Unusable	2319	2.0
Unusable	2323	1.0
Unusable	2324	1.0
Unusable	2337	1.0
Unusable	2338	1.0
Unusable	2339	2.0
Unusable	2341	1.0
Unusable	2342	1.0
Unusable	2349	2.0
Unusable	2359	1.0
Unusable	2370	2.0
Unusable	2381	2.0
Unusable	2395	1.0
Unusable	2402	1.0
Unusable	2407	1.0
Unusable	2420	1.0
Unusable	2429	1.0
Unusable	2431	1.0
Unusable	2465	1.0
Unusable	2468	1.0
Unusable	2481	1.0
Unusable	2485	1.0
Unusable	2486	1.0
Unusable	2488	1.0
Unusable	2511	1.0
Unusable	2514	1.0
Unusable	2537	1.0
Unusable	2544	1.0
Unusable	2563	1.0
Unusable	2568	1.0
Unusable	2580	1.0
Unusable	2583	1.0
Unusable	2682	1.0
Unusable	2692	1.0
Unusable	2737	1.0
Unusable	2796	1.0
Unusable	2854	1.0
Unusable	2934	1.0
Unusable	2963	1.0
Unusable	2999	1.0
Unusable	3023	1.0
Unusable	3046	1.0
Unusable	3086	1.0
Unusable	3108	1.0
Unusable	3118	1.0
Unusable	3164	1.0
Unusable	3178	1.0
Unusable	3182	1.0
Unusable	3348	1.0
Unusable	3352	1.0
Unusable	3392	1.0
Unusable	3923	1.0
Unusable	4074	1.0
Unusable	4546	1.0
Unusable	4560	1.0
Hits	SSP,-VNP	8583.0
Hits	VNP,-SSP	5581.0
Hits	SSP,-SSP	5314.0
Hits	SSP,-VNP,-SSP	5229.0
Hits	VNP,SSP,SSP,-SSP	2681.0
Hits	SSP,-SSP,-VNP	2644.0
Hits	VNP,SSP,-SSP	2262.0
Hits	VNP,-VNP	2236.0
Hits	VNP,-SSP,-SSP	1959.0
Hits	SSP,-VNP,-VNP	1887.0
Hits	VNP,-SSP,-SSP,-SSP	1553.0
Hits	VNP,-SSP,-SSP,-VNP	1510.0
Hits	SSP,-VNP,-SSP,-SSP	1354.0
Hits	SSP,-VNP,-VNP,-SSP	1324.0
Hits	VNP,VNP,-SSP	1313.0
Hits	SSP,-VNP,VNP,VNP,-SSP	1142.0
Hits	SSP,VNP,VNP,VNP,-VNP	1041.0
Hits	SSP,-SSP,-SSP,-VNP	1012.0
Hits	SSP,VNP,-SSP	1004.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP	993.0
Hits	SSP,SSP,-SSP	950.0
Hits	VNP,-SSP,-VNP	918.0
Hits	VNP,-SSP,-SSP,SSP,SSP,-SSP	886.0
Hits	VNP,VNP,VNP,-SSP	873.0
Hits	SSP,-VNP,VNP,VNP,VNP,-SSP	869.0
Hits	VNP,-VNP,-SSP	854.0
Hits	SSP,-VNP,VNP,-SSP	741.0
Hits	SSP,VNP,VNP,VNP,-VNP,-SSP,-SSP	718.0
Hits	VNP,-SSP,-SSP,SSP,SSP	713.0
Hits	SSP,VNP,VNP,-SSP	712.0
Hits	SSP,-VNP,-VNP,-SSP,-SSP,-SSP	698.0
Hits	SSP,VNP,VNP,VNP,-SSP	675.0
Hits	SSP,-VNP,-SSP,-SSP,-SSP	663.0
Hits	VNP,-SSP,SSP	614.0
Hits	SSP,VNP,-VNP	611.0
Hits	SSP,-SSP,-SSP,-SSP	588.0
Hits	SSP,SSP,-VNP	573.0
Hits	SSP,VNP,VNP,VNP,-VNP,-SSP	535.0
Hits	SSP,-VNP,VNP	534.0
Hits	SSP,SSP,VNP,VNP,VNP,-SSP	511.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP	509.0
Hits	SSP,-SSP,-SSP	495.0
Hits	SSP,-VNP,-VNP,-VNP,-SSP	462.0
Hits	SSP,-VNP,-VNP,VNP,VNP,VNP,-SSP	448.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-VNP	446.0
Hits	VNP,SSP,SSP,-SSP,-VNP	433.0
Hits	VNP,SSP,-VNP	431.0
Hits	VNP,-SSP,-SSP,-SSP,-VNP	426.0
Hits	SSP,-VNP,VNP,VNP,VNP	407.0
Hits	VNP,SSP	376.0
Hits	VNP,-SSP,SSP,-VNP	372.0
Hits	SSP,-VNP,-VNP,-VNP	361.0
Hits	SSP,-VNP,VNP,VNP	356.0
Hits	VNP,SSP,-SSP,-SSP	345.0
Hits	-SSP,-VNP	345.0
Hits	VNP,SSP,SSP,SSP,-SSP	343.0
Hits	SSP,VNP,VNP,VNP,-SSP,-VNP	341.0
Hits	SSP,-VNP,-VNP,-SSP,-SSP	335.0
Hits	SSP,-SSP,-SSP,-SSP,-SSP,-VNP	323.0
Hits	SSP,-SSP,-SSP,-SSP,-VNP	317.0
Hits	SSP,VNP,-VNP,-SSP	314.0
Hits	SSP,SSP,VNP,-SSP	306.0
Hits	VNP,-SSP,SSP,SSP	298.0
Hits	VNP,-SSP,-SSP,SSP	288.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP	268.0
Hits	SSP,-VNP,SSP	266.0
Hits	SSP,VNP	256.0
Hits	SSP,SSP,VNP,VNP,-SSP	248.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP	247.0
Hits	VNP,SSP,-SSP,-SSP,-SSP	242.0
Hits	VNP,SSP,-SSP,-VNP	239.0
Hits	SSP,-VNP,-VNP,VNP,VNP,-SSP	235.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP,-VNP	227.0
Hits	VNP,SSP,SSP	227.0
Hits	SSP,-VNP,-SSP,-SSP,-SSP,-SSP	224.0
Hits	-SSP,SSP,-VNP	210.0
Hits	VNP,SSP,SSP,SSP,SSP,-SSP	200.0
Hits	SSP,-VNP,VNP,VNP,VNP,VNP,-SSP	198.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,SSP,SSP	197.0
Hits	VNP,SSP,SSP,-VNP	196.0
Hits	VNP,-SSP,SSP,-SSP	194.0
Hits	SSP,-VNP,-VNP,VNP,-SSP	194.0
Hits	VNP,SSP,-VNP,-SSP	194.0
Hits	-VNP,VNP,VNP,-SSP	191.0
Hits	-VNP,SSP	188.0
Hits	SSP,VNP,VNP,VNP,VNP,-SSP	187.0
Hits	SSP,VNP,VNP,-VNP	182.0
Hits	VNP,-SSP,-SSP,-SSP,SSP	181.0
Hits	SSP,VNP,-SSP,-VNP	178.0
Hits	SSP,-VNP,-VNP,-SSP,-SSP,-SSP,-SSP	174.0
Hits	SSP,-VNP,VNP,VNP,-SSP,-SSP	172.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP,-SSP	171.0
Hits	SSP,SSP,-VNP,-SSP	170.0
Hits	VNP,-SSP,SSP,SSP,-VNP	170.0
Hits	VNP,-SSP,-SSP,SSP,SSP,-VNP	170.0
Hits	VNP,-SSP,-SSP,SSP,-VNP	169.0
Hits	VNP,-VNP,-VNP	167.0
Hits	SSP,SSP,-SSP,-VNP	167.0
Hits	VNP,-VNP,-VNP,-SSP	166.0
Hits	VNP,-SSP,-SSP,-VNP,SSP	161.0
Hits	SSP,SSP,SSP,-SSP	158.0
Hits	SSP,-VNP,-VNP,-VNP,-VNP,-SSP	157.0
Hits	VNP,-VNP,SSP	157.0
Hits	SSP,-VNP,-SSP,VNP	156.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP,SSP,-SSP,-SSP,-SSP	151.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-VNP	150.0
Hits	SSP,-VNP,VNP,VNP,VNP,VNP	149.0
Hits	VNP,SSP,SSP,-SSP,-SSP	148.0
Hits	SSP,VNP,-SSP,-SSP,-VNP	148.0
Hits	SSP,VNP,VNP,VNP,-VNP,VNP,VNP,VNP,-SSP	145.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP	143.0
Hits	VNP,-VNP,-VNP,-VNP	142.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP	142.0
Hits	VNP,-VNP,SSP,-SSP	138.0
Hits	SSP,SSP,SSP,-VNP	137.0
Hits	SSP,VNP,VNP,-VNP,-SSP	137.0
Hits	VNP,VNP,SSP,SSP,-SSP	133.0
Hits	SSP,-VNP,-VNP,-VNP,-VNP	131.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-VNP	131.0
Hits	VNP,VNP,VNP,VNP,-SSP	131.0
Hits	SSP,-VNP,VNP,-SSP,-SSP	130.0
Hits	VNP,VNP,SSP,-SSP	129.0
Hits	VNP,-SSP,SSP,SSP,-SSP	123.0
Hits	-VNP,-SSP	118.0
Hits	VNP,VNP	118.0
Hits	SSP,-VNP,-SSP,-SSP,-SSP,-SSP,-SSP	118.0
Hits	SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-VNP	115.0
Hits	SSP,VNP,VNP,-SSP,-VNP	113.0
Hits	VNP,VNP,-SSP,-SSP	113.0
Hits	SSP,-VNP,-VNP,VNP	113.0
Hits	VNP,VNP,-VNP	113.0
Hits	VNP,-VNP,-VNP,-VNP,-SSP	112.0
Hits	-SSP,-SSP,-SSP,SSP,-VNP	110.0
Hits	SSP,-VNP,-VNP,-VNP,-VNP,-VNP,-SSP	108.0
Hits	SSP,VNP,VNP,VNP	107.0
Hits	VNP,-SSP,-VNP,SSP	105.0
Hits	SSP,VNP,VNP,VNP,VNP,VNP,-SSP	104.0
Hits	VNP,SSP,SSP,-VNP,-SSP	104.0
Hits	SSP,VNP,-SSP,-SSP	104.0
Hits	VNP,SSP,-VNP,-VNP,-SSP	103.0
Hits	SSP,SSP	102.0
Hits	VNP,-VNP,SSP,SSP,-SSP	100.0
Hits	SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-VNP	96.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP	95.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,SSP,SSP,-VNP	95.0
Hits	SSP,-VNP,VNP,VNP,VNP,-SSP,-SSP	95.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP,SSP	95.0
Hits	VNP,SSP,SSP,SSP,SSP,SSP,-SSP	95.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,SSP,SSP,-VNP	95.0
Hits	SSP,-SSP,-SSP,-SSP,-SSP	93.0
Hits	SSP,-SSP,VNP,-VNP	92.0
Hits	VNP,-SSP,-SSP,-VNP,-VNP	92.0
Hits	VNP,SSP,SSP,SSP,-VNP	91.0
Hits	VNP,-SSP,-SSP,-SSP,SSP,SSP	91.0
Hits	VNP,-SSP,-VNP,-VNP,-VNP,-VNP,-VNP	91.0
Hits	SSP,-SSP,-SSP,-SSP,-SSP,-SSP	90.0
Hits	VNP,-SSP,-VNP,-VNP	90.0
Hits	SSP,-VNP,-VNP,VNP,VNP,VNP	89.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-VNP	89.0
Hits	SSP,-SSP,-VNP,-VNP	89.0
Hits	VNP,-VNP,-VNP,-VNP,-VNP,-SSP	88.0
Hits	VNP,VNP,VNP,-VNP	88.0
Hits	VNP,-SSP,-SSP,-SSP,SSP,-VNP	88.0
Hits	VNP,SSP,SSP,SSP	86.0
Hits	VNP,-SSP,-SSP,-VNP,-VNP,-VNP	86.0
Hits	VNP,-SSP,SSP,SSP,SSP	86.0
Hits	VNP,SSP,-SSP,-SSP,-VNP	86.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,SSP,SSP	86.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP,-SSP,-VNP	85.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,SSP	83.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,SSP,-VNP	82.0
Hits	SSP,-VNP,-SSP,VNP,VNP	81.0
Hits	VNP,-SSP,-SSP,-VNP,-SSP	80.0
Hits	SSP,-VNP,-SSP,-VNP	80.0
Hits	SSP,SSP,SSP,SSP,-VNP	78.0
Hits	SSP,VNP,-VNP,-SSP,-SSP	77.0
Hits	SSP,-VNP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP	76.0
Hits	SSP,-VNP,-VNP,VNP,VNP	76.0
Hits	SSP,VNP,VNP	76.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-VNP,SSP	74.0
Hits	VNP,-SSP,SSP,SSP,SSP,-VNP	74.0
Hits	SSP,VNP,VNP,VNP,-SSP,-SSP	73.0
Hits	SSP,SSP,-SSP,-SSP,-VNP	73.0
Hits	SSP,-SSP,SSP,-VNP	72.0
Hits	VNP,-VNP,-SSP,-SSP	72.0
Hits	VNP,SSP,-VNP,-VNP,-VNP,-VNP,-VNP,-SSP	72.0
Hits	SSP,SSP,SSP,SSP,-SSP	72.0
Hits	VNP,-SSP,-SSP,SSP,SSP,SSP,-VNP	71.0
Hits	SSP,SSP,SSP,VNP,VNP,VNP,-SSP	70.0
Hits	VNP,SSP,-VNP,-VNP,-VNP,-SSP	69.0
Hits	SSP,-VNP,-VNP,VNP,VNP,VNP,VNP,-SSP	69.0
Hits	VNP,VNP,VNP,SSP,-SSP	69.0
Hits	VNP,-VNP,-VNP,-VNP,-VNP	67.0
Hits	VNP,SSP,SSP,-SSP,-SSP,-SSP	65.0
Hits	VNP,VNP,VNP,-SSP,-SSP	65.0
Hits	SSP,VNP,VNP,-VNP,-VNP,-SSP	64.0
Hits	VNP,SSP,SSP,-SSP,SSP	64.0
Hits	-VNP,SSP,-SSP	63.0
Hits	VNP,-SSP,-SSP,SSP,SSP,SSP	63.0
Hits	SSP,VNP,VNP,VNP,VNP,VNP,VNP,-SSP	63.0
Hits	VNP,-VNP,-VNP,SSP,SSP,-SSP	62.0
Hits	VNP,-SSP,-SSP,SSP,-SSP	62.0
Hits	VNP,SSP,SSP,-VNP,-VNP,-VNP,-VNP,-SSP	62.0
Hits	-SSP,-SSP	62.0
Hits	SSP,SSP,-VNP,SSP	61.0
Hits	SSP,-VNP,-VNP,-SSP,-SSP,-SSP,-SSP,-SSP	61.0
Hits	SSP,VNP,VNP,VNP,-SSP,-SSP,-VNP	60.0
Hits	SSP,-VNP,-VNP,-VNP,-SSP,-SSP	59.0
Hits	VNP,VNP,-SSP,-VNP	59.0
Hits	SSP,VNP,VNP,VNP,-VNP,-SSP,-SSP,-SSP	59.0
Hits	-VNP,VNP,VNP,VNP,-SSP	59.0
Hits	-SSP,SSP,-VNP,SSP	59.0
Hits	VNP,VNP,VNP,SSP,SSP,-SSP	58.0
Hits	SSP,-VNP,-VNP,-VNP,VNP,VNP,VNP,-SSP	58.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP,SSP,-VNP	58.0
Hits	SSP,-VNP,VNP,VNP,VNP,VNP,VNP,-SSP	57.0
Hits	SSP,SSP,-SSP,-SSP	56.0
Hits	SSP,-VNP,-SSP,-SSP,VNP	56.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-VNP	56.0
Hits	-SSP,-SSP,-SSP,SSP,SSP,-VNP	55.0
Hits	SSP,-SSP,-VNP,-VNP,-VNP	53.0
Hits	-SSP,-SSP,-VNP	53.0
Hits	VNP,SSP,-SSP,-SSP,-SSP,-VNP	52.0
Hits	SSP,-VNP,-VNP,-VNP,VNP,VNP,-SSP	52.0
Hits	SSP,SSP,SSP,SSP,SSP,-SSP	52.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP,-VNP,SSP	52.0
Hits	-VNP,-VNP,VNP,VNP,-SSP	51.0
Hits	SSP,VNP,VNP,-SSP,-SSP	50.0
Hits	VNP,SSP,SSP,SSP,SSP,SSP,SSP,-SSP	49.0
Hits	SSP,-SSP,VNP	49.0
Hits	VNP,-SSP,-SSP,-SSP,SSP,SSP,-VNP	49.0
Hits	SSP,-VNP,-VNP,-VNP,-VNP,-VNP,-VNP,-SSP	49.0
Hits	SSP,VNP,-VNP,-VNP,-SSP	49.0
